,id,paragraph
70,r221205a,"$(cid:16)(cid:7)(cid:6)(cid:14)(cid:7)%(cid:21)(cid:7)(cid:12)(cid:18)(cid:7)(cid:6)(cid:3)(cid:19)(cid:6)(cid:9)(cid:4)(cid:2)(cid:25)(cid:7)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:14)(cid:16)(cid:3)(cid:18)(cid:26)(cid:14)(cid:6)(cid:28)(cid:6)(cid:19)(cid:17)(cid:2)(cid:14)(cid:13)(cid:24)(cid:6)&’()*(cid:29)+,(cid:6)(cid:2)(cid:7)(cid:9)(cid:4)(cid:13)(cid:7)(cid:5)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:18)(cid:16)(cid:4)(cid:17)(cid:12)(cid:6)(cid:5)(cid:17)(cid:14)(cid:2)(cid:21)(cid:10)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:13)(cid:16)(cid:7)(cid:12) (cid:7)(cid:12)(cid:7)(cid:2)(cid:25)(cid:20)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:19)(cid:3)(cid:3)(cid:5)(cid:6)(cid:10)(cid:2)(cid:17)(cid:18)(cid:7)(cid:14)(cid:24)(cid:6)(cid:4)(cid:11)(cid:10)(cid:9)(cid:17)(cid:19)(cid:17)(cid:7)(cid:5)(cid:6)(cid:0)(cid:20)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:4)(cid:25)(cid:25)(cid:2)(cid:7)(cid:14)(cid:14)(cid:17)(cid:3)(cid:12)(cid:6)(cid:4)(cid:25)(cid:4)(cid:17)(cid:12)(cid:14)(cid:13)(cid:6)-(cid:26)(cid:2)(cid:4)(cid:17)(cid:12)(cid:7).(cid:14)(cid:6)(cid:10)(cid:7)(cid:3)(cid:10)(cid:9)(cid:7)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:18)(cid:3)(cid:11)(cid:11)(cid:21)(cid:12)(cid:17)(cid:13)(cid:17)(cid:7)(cid:14)(cid:6)(cid:28) (cid:2)(cid:7)(cid:14)(cid:21)(cid:9)(cid:13)(cid:7)(cid:5)(cid:6)(cid:17)(cid:12)(cid:6)(cid:17)(cid:12)(cid:19)(cid:9)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:13)(cid:16)(cid:4)(cid:13)(cid:6)(cid:16)(cid:4)(cid:14)(cid:6)(cid:0)(cid:7)(cid:7)(cid:12)(cid:6)(cid:19)(cid:4)(cid:2)(cid:6)(cid:11)(cid:3)(cid:2)(cid:7)(cid:6)(cid:10)(cid:7)(cid:2)(cid:14)(cid:17)(cid:14)(cid:13)(cid:7)(cid:12)(cid:13)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:0)(cid:2)(cid:3)(cid:4)(cid:5)(cid:29)(cid:0)(cid:4)(cid:14)(cid:7)(cid:5)(cid:6)(cid:13)(cid:16)(cid:4)(cid:12)(cid:6)(cid:11)(cid:4)(cid:12)(cid:20)(cid:6)(cid:16)(cid:4)(cid:5)(cid:6)(cid:4)(cid:12)(cid:13)(cid:17)(cid:18)(cid:17)(cid:10)(cid:4)(cid:13)(cid:7)(cid:5)(cid:22) (cid:6)/(cid:7)(cid:6)(cid:16)(cid:4)(cid:8)(cid:7)(cid:6)(cid:13)(cid:3)(cid:6)(cid:4)(cid:14)(cid:26)(cid:6)(cid:3)(cid:21)(cid:2)(cid:14)(cid:7)(cid:9)(cid:8)(cid:7)(cid:14)(cid:6)(cid:15)(cid:16)(cid:20)(cid:6)(cid:13)(cid:16)(cid:17)(cid:14)(cid:6)(cid:15)(cid:4)(cid:14)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:18)(cid:4)(cid:14)(cid:7)(cid:22)"
71,r221205a,1
72,r221205a,(cid:23)(cid:3)(cid:2)(cid:6)(cid:11)(cid:7)(cid:24)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:11)(cid:3)(cid:12)(cid:7)(cid:13)(cid:4)(cid:2)(cid:20)(cid:6)(cid:10)(cid:3)(cid:9)(cid:17)(cid:18)(cid:20)(cid:6)(cid:14)(cid:13)(cid:2)(cid:4)(cid:13)(cid:7)(cid:25)(cid:20)(cid:6)(cid:3)(cid:19)(cid:6)0(cid:9)(cid:3)(cid:3)(cid:26)(cid:17)(cid:12)(cid:25)(cid:6)(cid:13)(cid:16)(cid:2)(cid:3)(cid:21)(cid:25)(cid:16).(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:14)(cid:16)(cid:3)(cid:18)(cid:26)(cid:14)(cid:6)(cid:16)(cid:4)(cid:14)(cid:6)(cid:12)(cid:3)(cid:13)(cid:6)(cid:19)(cid:21)(cid:9)(cid:9)(cid:20)(cid:6)(cid:15)(cid:17)(cid:13)(cid:16)(cid:14)(cid:13)(cid:3)(cid:3)(cid:5) (cid:13)(cid:16)(cid:7)(cid:6)(cid:13)(cid:7)(cid:14)(cid:13)(cid:6)(cid:3)(cid:19)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:9)(cid:4)(cid:14)(cid:13)(cid:6)(cid:13)(cid:15)(cid:3)(cid:6)(cid:20)(cid:7)(cid:4)(cid:2)(cid:14)(cid:22) %(cid:21)(cid:17)(cid:18)(cid:26)(cid:9)(cid:20)(cid:6)(cid:10)(cid:4)(cid:14)(cid:14)(cid:7)(cid:5)(cid:6)(cid:13)(cid:16)(cid:2)(cid:3)(cid:21)(cid:25)(cid:16)(cid:6)(cid:17)(cid:12)(cid:10)(cid:21)(cid:13)(cid:6)(cid:10)(cid:2)(cid:17)(cid:18)(cid:7)(cid:14)(cid:24)(cid:6)(cid:25)(cid:17)(cid:8)(cid:17)(cid:12)(cid:25)(cid:6)(cid:2)(cid:17)(cid:14)(cid:7)(cid:6)(cid:13)(cid:3)(cid:6)(cid:11)(cid:3)(cid:2)(cid:7)(cid:6)(cid:10)(cid:7)(cid:2)(cid:14)(cid:17)(cid:14)(cid:13)(cid:7)(cid:12)(cid:13)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:0)(cid:2)(cid:3)(cid:4)(cid:5)(cid:6)(cid:17)(cid:12)(cid:19)(cid:9)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:24)(cid:6)(cid:4)(cid:5)(cid:5)(cid:17)(cid:12)(cid:25)(cid:6)(cid:13)(cid:3) (cid:13)(cid:16)(cid:7)(cid:6)(cid:5)(cid:17)(cid:14)(cid:29)(cid:4)(cid:12)(cid:18)(cid:16)(cid:3)(cid:2)(cid:17)(cid:12)(cid:25)(cid:6)(cid:2)(cid:17)(cid:14)(cid:26)(cid:14)(cid:6))(cid:6)(cid:11)(cid:7)(cid:12)(cid:13)(cid:17)(cid:3)(cid:12)(cid:7)(cid:5)(cid:6)(cid:7)(cid:4)(cid:2)(cid:9)(cid:17)(cid:7)(cid:2)(cid:22)
73,r221205a,(cid:6)(cid:27)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:5)(cid:17)(cid:14)(cid:2)(cid:21)(cid:10)(cid:13)(cid:17)(cid:3)(cid:12)(cid:14)(cid:6)(cid:17)(cid:12)(cid:6)(cid:5)(cid:17)(cid:19)(cid:19)(cid:7)(cid:2)(cid:7)(cid:12)(cid:13)(cid:6)(cid:10)(cid:4)(cid:2)(cid:13)(cid:14)(cid:6)(cid:3)(cid:19)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:25)(cid:9)(cid:3)(cid:0)(cid:4)(cid:9)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:18)(cid:16)(cid:4)(cid:17)(cid:12)(cid:14)
74,r221205a,2
75,r221205a,(cid:27)(cid:3)(cid:11)(cid:7)(cid:6)(cid:10)(cid:4)(cid:12)(cid:5)(cid:7)(cid:11)(cid:17)(cid:18)(cid:29)(cid:2)(cid:7)(cid:9)(cid:4)(cid:13)(cid:7)(cid:5)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:14)(cid:16)(cid:3)(cid:18)(cid:26)(cid:14)(cid:6)(cid:16)(cid:4)(cid:8)(cid:7)(cid:6)(cid:2)(cid:7)(cid:18)(cid:7)(cid:5)(cid:7)(cid:5)(cid:24)(cid:6)(cid:14)(cid:21)(cid:18)(cid:16)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:2)(cid:7)(cid:18)(cid:7)(cid:12)(cid:13)(cid:6)(cid:9)(cid:4)(cid:2)(cid:25)(cid:7)(cid:6)(cid:19)(cid:4)(cid:9)(cid:9)(cid:14)(cid:6)(cid:17)(cid:12)(cid:6)(cid:14)(cid:16)(cid:17)(cid:10)(cid:10)(cid:17)(cid:12)(cid:25)(cid:6)(cid:18)(cid:3)(cid:14)(cid:13)(cid:14)(cid:22)(cid:6) (cid:23)(cid:3)(cid:3)(cid:5)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:7)(cid:12)(cid:7)(cid:2)(cid:25)(cid:20)(cid:6)(cid:10)(cid:2)(cid:17)(cid:18)(cid:7)(cid:6)(cid:5)(cid:7)(cid:8)(cid:7)(cid:9)(cid:3)(cid:10)(cid:11)(cid:7)(cid:12)(cid:13)(cid:14)(cid:24)(cid:6)(cid:16)(cid:3)(cid:15)(cid:7)(cid:8)(cid:7)(cid:2)(cid:24)(cid:6)(cid:2)(cid:7)(cid:11)(cid:4)(cid:17)(cid:12)(cid:6)(cid:13)(cid:17)(cid:7)(cid:5)(cid:6)(cid:13)(cid:3)(cid:6)(cid:7)(cid:8)(cid:3)(cid:9)(cid:21)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:3)(cid:19)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:7)(cid:8)(cid:7)(cid:12)(cid:13)(cid:14)(cid:6)(cid:17)(cid:12)(cid:6)-(cid:26)(cid:2)(cid:4)(cid:17)(cid:12)(cid:7)(cid:22) ’(cid:8)(cid:7)(cid:2)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:11)(cid:7)(cid:5)(cid:17)(cid:21)(cid:11)(cid:6)(cid:13)(cid:7)(cid:2)(cid:11)(cid:24)(cid:6)3(cid:21)(cid:2)(cid:3)(cid:10)(cid:7)(cid:6)(cid:17)(cid:14)(cid:6)(cid:21)(cid:12)(cid:9)(cid:17)(cid:26)(cid:7)(cid:9)(cid:20)(cid:6)(cid:13)(cid:3)(cid:6)(cid:2)(cid:7)(cid:8)(cid:7)(cid:2)(cid:13)(cid:6)(cid:13)(cid:3)(cid:6)(cid:4)(cid:6)(cid:5)(cid:7)(cid:10)(cid:7)(cid:12)(cid:5)(cid:7)(cid:12)(cid:18)(cid:20)(cid:6)(cid:3)(cid:12)(cid:6)4(cid:21)(cid:14)(cid:14)(cid:17)(cid:4)(cid:12)(cid:6)(cid:7)(cid:12)(cid:7)(cid:2)(cid:25)(cid:20)(cid:22)(cid:6)$(cid:16)(cid:17)(cid:14)(cid:6)(cid:11)(cid:7)(cid:4)(cid:12)(cid:14) (cid:13)(cid:16)(cid:4)(cid:13)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:15)(cid:17)(cid:9)(cid:9)(cid:6)(cid:2)(cid:7)(cid:11)(cid:4)(cid:17)(cid:12)(cid:6)(cid:18)(cid:3)(cid:12)(cid:14)(cid:13)(cid:2)(cid:4)(cid:17)(cid:12)(cid:7)(cid:5)(cid:6)(cid:21)(cid:12)(cid:13)(cid:17)(cid:9)(cid:6)(cid:4)(cid:9)(cid:13)(cid:7)(cid:2)(cid:12)(cid:4)(cid:13)(cid:17)(cid:8)(cid:7)(cid:6)(cid:7)(cid:12)(cid:7)(cid:2)(cid:25)(cid:20)(cid:6)(cid:14)(cid:3)(cid:21)(cid:2)(cid:18)(cid:7)(cid:14)(cid:6)(cid:4)(cid:2)(cid:7)(cid:6)(cid:14)(cid:7)(cid:18)(cid:21)(cid:2)(cid:7)(cid:5)(cid:6)(cid:3)(cid:2)(cid:6)(cid:5)(cid:7)(cid:8)(cid:7)(cid:9)(cid:3)(cid:10)(cid:7)(cid:5)(cid:22)(cid:6)$(cid:16)(cid:7)(cid:2)(cid:7) (cid:4)(cid:2)(cid:7)(cid:6)(cid:18)(cid:3)(cid:21)(cid:12)(cid:13)(cid:7)(cid:2)(cid:29)(cid:0)(cid:4)(cid:9)(cid:4)(cid:12)(cid:18)(cid:17)(cid:12)(cid:25)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:5)(cid:7)(cid:11)(cid:4)(cid:12)(cid:5)(cid:6)(cid:19)(cid:4)(cid:18)(cid:13)(cid:3)(cid:2)(cid:14)(cid:6)(cid:4)(cid:13)(cid:6)(cid:10)(cid:9)(cid:4)(cid:20)(cid:6)(cid:16)(cid:7)(cid:2)(cid:7)(cid:22)(cid:6)(cid:6)
76,r221205a,5(cid:3)(cid:15)(cid:7)(cid:8)(cid:7)(cid:2)(cid:24)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:2)(cid:7)(cid:9)(cid:4)(cid:13)(cid:17)(cid:8)(cid:7)(cid:6)(cid:14)(cid:17)6(cid:7)(cid:14)(cid:6)(cid:3)(cid:19)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:13)(cid:15)(cid:3)(cid:6)(cid:14)(cid:16)(cid:3)(cid:18)(cid:26)(cid:14)(cid:6)(cid:11)(cid:4)(cid:13)(cid:13)(cid:7)(cid:2)(cid:14)(cid:24)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:13)(cid:16)(cid:7)(cid:2)(cid:7)(cid:6)(cid:2)(cid:7)(cid:11)(cid:4)(cid:17)(cid:12)(cid:14)(cid:6)(cid:11)(cid:21)(cid:18)(cid:16)(cid:6)(cid:21)(cid:12)(cid:18)(cid:7)(cid:2)(cid:13)(cid:4)(cid:17)(cid:12)(cid:13)(cid:20)(cid:6)(cid:4)(cid:2)(cid:3)(cid:21)(cid:12)(cid:5) (cid:13)(cid:16)(cid:7)(cid:6)(cid:10)(cid:2)(cid:3)7(cid:7)(cid:18)(cid:13)(cid:7)(cid:5)(cid:6)(cid:10)(cid:4)(cid:13)(cid:16)(cid:14)(cid:22)(cid:6)(cid:6)$(cid:16)(cid:17)(cid:14)(cid:6)(cid:11)(cid:4)(cid:13)(cid:13)(cid:7)(cid:2)(cid:14)(cid:6)(cid:19)(cid:3)(cid:2)(cid:6)(cid:11)(cid:3)(cid:12)(cid:7)(cid:13)(cid:4)(cid:2)(cid:20)(cid:6)(cid:10)(cid:3)(cid:9)(cid:17)(cid:18)(cid:20)(cid:6)(cid:4)(cid:14)(cid:6)(cid:17)(cid:13)(cid:6)(cid:13)(cid:4)(cid:2)(cid:25)(cid:7)(cid:13)(cid:14)(cid:6)(cid:5)(cid:7)(cid:11)(cid:4)(cid:12)(cid:5)(cid:22)
77,r221205a,$(cid:16)(cid:7)(cid:6)(cid:10)(cid:4)(cid:12)(cid:5)(cid:7)(cid:11)(cid:17)(cid:18)(cid:6)(cid:7)8(cid:10)(cid:3)(cid:14)(cid:7)(cid:5)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:19)(cid:2)(cid:4)(cid:25)(cid:17)(cid:9)(cid:17)(cid:13)(cid:20)(cid:6)(cid:3)(cid:19)(cid:6)(cid:25)(cid:9)(cid:3)(cid:0)(cid:4)(cid:9)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:18)(cid:16)(cid:4)(cid:17)(cid:12)(cid:14)(cid:6)(cid:13)(cid:16)(cid:4)(cid:13)(cid:24)(cid:6)(cid:21)(cid:10)(cid:6)(cid:13)(cid:3)(cid:6)(cid:13)(cid:16)(cid:7)(cid:12)(cid:24)(cid:6)(cid:16)(cid:4)(cid:5)(cid:6)(cid:10)(cid:2)(cid:17)(cid:3)(cid:2)(cid:17)(cid:13)(cid:17)(cid:14)(cid:7)(cid:5)(cid:6)(cid:18)(cid:3)(cid:14)(cid:13) (cid:2)(cid:7)(cid:5)(cid:21)(cid:18)(cid:13)(cid:17)(cid:3)(cid:12)(cid:22)(cid:6)/(cid:16)(cid:17)(cid:9)(cid:7)(cid:6)(cid:25)(cid:9)(cid:3)(cid:0)(cid:4)(cid:9)(cid:17)(cid:14)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:14)(cid:16)(cid:3)(cid:21)(cid:9)(cid:5)(cid:24)(cid:6)(cid:17)(cid:12)(cid:6)(cid:13)(cid:16)(cid:7)(cid:3)(cid:2)(cid:20)(cid:24)(cid:6)(cid:4)(cid:9)(cid:9)(cid:3)(cid:15)(cid:6)(cid:19)(cid:3)(cid:2)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:14)(cid:16)(cid:4)(cid:2)(cid:17)(cid:12)(cid:25)(cid:6)(cid:3)(cid:19)(cid:6)(cid:2)(cid:17)(cid:14)(cid:26)(cid:6)(cid:17)(cid:12)(cid:13)(cid:7)(cid:2)(cid:12)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:4)(cid:9)(cid:9)(cid:20)(cid:24)(cid:6)(cid:4)(cid:6)(cid:9)(cid:4)(cid:18)(cid:26) (cid:3)(cid:19)(cid:6)(cid:5)(cid:17)(cid:8)(cid:7)(cid:2)(cid:14)(cid:17)(cid:19)(cid:17)(cid:18)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:17)(cid:12)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:18)(cid:16)(cid:4)(cid:17)(cid:12)(cid:14)(cid:6)(cid:18)(cid:2)(cid:7)(cid:4)(cid:13)(cid:7)(cid:5)(cid:6)(cid:2)(cid:17)(cid:14)(cid:26)(cid:14)(cid:6)(cid:3)(cid:19)(cid:6)(cid:17)(cid:13)(cid:14)(cid:6)(cid:3)(cid:15)(cid:12)(cid:22)(cid:6)(cid:6)
78,r221205a,5(cid:3)(cid:15)(cid:7)(cid:8)(cid:7)(cid:2)(cid:24)(cid:6)(cid:7)(cid:8)(cid:7)(cid:12)(cid:6)(cid:0)(cid:7)(cid:19)(cid:3)(cid:2)(cid:7)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:15)(cid:4)(cid:2)(cid:6)(cid:17)(cid:12)(cid:6)-(cid:26)(cid:2)(cid:4)(cid:17)(cid:12)(cid:7)(cid:24)(cid:6)(cid:13)(cid:16)(cid:7)(cid:2)(cid:7)(cid:6)(cid:15)(cid:7)(cid:2)(cid:7)(cid:6)(cid:25)(cid:2)(cid:4)(cid:5)(cid:21)(cid:4)(cid:9)(cid:6)(cid:14)(cid:16)(cid:17)(cid:19)(cid:13)(cid:14)(cid:6)(cid:4)(cid:15)(cid:4)(cid:20)(cid:6)(cid:19)(cid:2)(cid:3)(cid:11)(cid:6)(cid:17)(cid:12)(cid:13)(cid:7)(cid:2)(cid:12)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:4)(cid:9) (cid:18)(cid:3)(cid:3)(cid:10)(cid:7)(cid:2)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:22)(cid:6)$(cid:16)(cid:7)(cid:6)(cid:0)(cid:4)(cid:18)(cid:26)(cid:9)(cid:4)(cid:14)(cid:16)(cid:6)(cid:17)(cid:12)(cid:6)(cid:14)(cid:3)(cid:11)(cid:7)(cid:6)(cid:18)(cid:3)(cid:21)(cid:12)(cid:13)(cid:2)(cid:17)(cid:7)(cid:14)(cid:6)(cid:2)(cid:7)(cid:19)(cid:9)(cid:7)(cid:18)(cid:13)(cid:14)(cid:24)(cid:6)(cid:17)(cid:12)(cid:6)(cid:10)(cid:4)(cid:2)(cid:13)(cid:24)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:18)(cid:3)(cid:21)(cid:2)(cid:14)(cid:7)(cid:6)(cid:25)(cid:9)(cid:3)(cid:0)(cid:4)(cid:9)(cid:17)(cid:14)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:16)(cid:4)(cid:14)(cid:6)(cid:13)(cid:4)(cid:26)(cid:7)(cid:12)(cid:24)(cid:6)(cid:17)(cid:12) (cid:10)(cid:4)(cid:2)(cid:13)(cid:17)(cid:18)(cid:21)(cid:9)(cid:4)(cid:2)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:10)(cid:7)(cid:2)(cid:18)(cid:7)(cid:17)(cid:8)(cid:7)(cid:5)(cid:6)(cid:21)(cid:12)(cid:7)(cid:8)(cid:7)(cid:12)(cid:6)(cid:5)(cid:17)(cid:14)(cid:13)(cid:2)(cid:17)(cid:0)(cid:21)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:3)(cid:19)(cid:6)(cid:0)(cid:7)(cid:12)(cid:7)(cid:19)(cid:17)(cid:13)(cid:14)(cid:6)(cid:15)(cid:17)(cid:13)(cid:16)(cid:17)(cid:12)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:4)(cid:18)(cid:2)(cid:3)(cid:14)(cid:14)(cid:6)(cid:18)(cid:3)(cid:21)(cid:12)(cid:13)(cid:2)(cid:17)(cid:7)(cid:14)(cid:22) :(cid:3)(cid:2)(cid:7)(cid:6)(cid:2)(cid:7)(cid:18)(cid:7)(cid:12)(cid:13)(cid:9)(cid:20)(cid:24) (cid:18)(cid:3)(cid:21)(cid:12)(cid:13)(cid:2)(cid:17)(cid:7)(cid:14)(cid:6)(cid:16)(cid:4)(cid:8)(cid:7)(cid:6)(cid:17)(cid:12)(cid:13)(cid:2)(cid:3)(cid:5)(cid:21)(cid:18)(cid:7)(cid:5)(cid:6)(cid:17)(cid:12)(cid:5)(cid:21)(cid:14)(cid:13)(cid:2)(cid:17)(cid:4)(cid:9)(cid:6)(cid:10)(cid:3)(cid:9)(cid:17)(cid:18)(cid:17)(cid:7)(cid:14)(cid:6)(cid:0)(cid:4)(cid:14)(cid:7)(cid:5)(cid:6)(cid:3)(cid:12)(cid:6)(cid:25)(cid:7)(cid:3)(cid:29)(cid:10)(cid:3)(cid:9)(cid:17)(cid:13)(cid:17)(cid:18)(cid:4)(cid:9)(cid:6)(cid:18)(cid:3)(cid:12)(cid:18)(cid:7)(cid:2)(cid:12)(cid:14)(cid:6)(cid:13)(cid:16)(cid:4)(cid:13)(cid:6)(cid:10)(cid:9)(cid:4)(cid:18)(cid:7)(cid:6)(cid:4)(cid:6)(cid:16)(cid:17)(cid:25)(cid:16)(cid:7)(cid:2) (cid:15)(cid:7)(cid:17)(cid:25)(cid:16)(cid:13)(cid:6)(cid:3)(cid:12)(cid:6)(cid:14)(cid:7)(cid:18)(cid:21)(cid:2)(cid:17)(cid:13)(cid:20)(cid:6)(cid:2)(cid:7)(cid:9)(cid:4)(cid:13)(cid:17)(cid:8)(cid:7)(cid:6)(cid:13)(cid:3)(cid:6)(cid:7)(cid:19)(cid:19)(cid:17)(cid:18)(cid:17)(cid:7)(cid:12)(cid:18)(cid:20)(cid:24)(cid:6)(cid:15)(cid:17)(cid:13)(cid:16)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)-(cid:27)(cid:6)(cid:7)8(cid:10)(cid:9)(cid:17)(cid:18)(cid:17)(cid:13)(cid:9)(cid:20)(cid:6)(cid:10)(cid:21)(cid:2)(cid:14)(cid:21)(cid:17)(cid:12)(cid:25)(cid:6)(cid:4)(cid:6)(cid:10)(cid:3)(cid:9)(cid:17)(cid:18)(cid:20)(cid:6)(cid:3)(cid:19)(cid:6)(cid:30)(cid:19)(cid:2)(cid:17)(cid:7)(cid:12)(cid:5)(cid:29) (cid:14)(cid:16)(cid:3)(cid:2)(cid:17)(cid:12)(cid:25)(cid:31)(cid:22)
79,r221205a,;
80,r221205a,9
